ID;timestamp;phase;block;trial;ID_item;img;training;est;true;rt_ms;response_duration_ms;time_stim_shown;first_input;input_values;input_times;strategy;knowledge;quality;cheated;age;gender;undisturbed;undisturbed_specific;technical_problems;technical_problems_specific;domain
8w65x3973yxq;2025-04-24;training;5;6;Rice cake;Bild79.png;1;77,0;77,0;3772,200000001467;127;889609,900;892815;7, 7;892815, 892977;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;training;5;7;Gummy bears;Bild59.png;1;77,0;77,0;3531,199999999953;126;893882,800;896904;7, 7;896904, 897095;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;training;5;8;Oat flakes;Bild5.png;1;60,0;60,0;3867,500000001164;100;897922,700;900383;6, 0;900383, 900843;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;training;5;9;Apple turnover;Bild65.png;1;34,0;34,0;4271,500000001164;87;902278,700;905667;3, 4;905667, 905868;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;training;5;10;Walnuts;Bild70.png;1;4,0;4,0;2205,800000000745;102;907000,500;908558;4;908558;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;training;5;11;Chickpeas;Bild72.png;1;16,0;16,0;7248,800000001094;115;909677,400;915848;1, 6;915848, 916539;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;0;Whipped cream;Bild71.png;0;70,0;3,0;19684,900000000373;62;962930,000;979331;0, NA, 7, 0;979331, 980352, 980761, 981054;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;1;Fish sticks;Bild74.png;0;33,0;18,0;5630,040000000386;83;982648,860;987499;3, 3;987499, 987660;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;2;Spaghetti;Bild1.png;1;28,0;28,0;6242,600000001141;69;988284,600;993204;2, 8;993204, 993722;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;3;Pear;Bild36.png;0;70,0;12,0;38391,500000000349;101;994535,900;1031599;7, 0;1031599, 1031815;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;4;Watermelon;Bild28.png;0;32,0;8,0;3818,100000000326;98;1032941,800;1035742;3, 2;1035742, 1036162;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;5;Rigatoni;Bild3.png;0;66,0;34,0;5481,700000000419;83;1036765,700;1041445;6, 6;1041445, 1041646;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;6;French fries;Bild76.png;0;60,0;24,0;3355,400000001537;94;1042252,200;1044790;6, 0;1044790, 1045149;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;7;Croissant;Bild8.png;0;30,0;47,0;8619,952000000398;62;1045611,948;1052977;3, 0;1052977, 1053445;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;8;Chocolate cake;Bild66.png;1;50,0;50,0;4496,100000001490;102;1054239,500;1057643;5, 0;1057643, 1058045;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;9;Lentils;Bild24.png;0;15,0;25,0;7478,500000001164;78;1058745,200;1063019;1, 1, NA, 5;1063019, 1063164, 1064446, 1064980;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;10;Apricot;Bild37.png;0;45,0;9,0;3300,000000000466;103;1066243,400;1068879;4, 5;1068879, 1069101;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;11;Butter;Bild42.png;0;70,0;1,0;8223,800000000745;86;1069552,000;1075785;7, 0;1075785, 1076606;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;12;Basketball;AC.png;0;999,0;999,0;7186,000000001164;61;1077781,700;1081701;9, 9, 9;1081701, 1081910, 1082162;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;13;Corn;Bild16.png;1;11,0;11,0;9243,100000000326;61;1084980,800;1093185;1, 1;1093185, 1093347;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;14;Nutella;Bild54.png;1;57,0;57,0;5054,808000000659;84;1094225,492;1098127;5, 7;1098127, 1098389;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;15;Grapes;Bild38.png;0;50,0;15,0;8872,100000000326;103;1099295,800;1106942;5, 0;1106942, 1107453;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;16;Rice cake;Bild79.png;1;77,0;77,0;6490,400000000838;94;1108173,900;1113640;7, 7;1113640, 1113833;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;17;Raspberry jam;Bild56.png;0;66,0;52,0;4613,500000001164;76;1114674,700;1118561;6, 6;1118561, 1118745;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;18;Cucumber;Bild13.png;0;50,0;2,0;2823,500000001164;109;1119296,700;1121160;5, 0;1121160, 1121619;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;19;Mango;Bild32.png;0;15,0;13,0;8341,300000000279;91;1122123,100;1125304;3, 2, NA, 5, NA, NA, 1, 5;1125304, 1125610, 1127169, 1127936, 1128641, 1128803, 1128917, 1129301;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;20;Gummy bears;Bild59.png;1;77,0;77,0;6626,300000000745;104;1130486,000;1136338;7, 7;1136338, 1136494;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;21;Fried egg;Bild17.png;0;1,0;2,0;4673,399999999907;94;1137119,600;1141068;1;1141068;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;22;Honey;Bild57.png;0;7,0;81,0;4824,100000000792;127;1141808,200;1146089;7;1146089;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;23;Chicken;Bild53.png;1;2,0;2,0;11026,100000000792;83;1146646,200;1149972;2;1149972;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;24;Pineapple;Bild33.png;0;45,0;12,0;4442,400000001537;95;1157685,700;1161450;4, 5;1161450, 1161646;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;25;Chickpeas;Bild72.png;1;16,0;16,0;6826,900000001071;103;1162141,300;1167331;1, 6;1167331, 1168137;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;26;Radishes;Bild73.png;0;77,0;2,0;4306,900000000373;118;1168974,500;1172567;7, 7;1172567, 1172727;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;27;Apple turnover;Bild65.png;1;34,0;34,0;7339,500000001164;100;1173284,700;1179179;3, 4;1179179, 1179364;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;28;Apple;Bild27.png;0;43,0;14,0;4322,610000000102;76;1180629,890;1183566;4, 3;1183566, 1183995;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;29;Chocolate;Bild61.png;0;55,0;55,0;6538,500000000000;93;1184968,500;1189862;5, 5;1189862, 1190014;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;30;Rice;Bild2.png;0;50,0;28,0;4841,800000000279;84;1191519,100;1195086;5, 0;1195086, 1195553;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;31;Cream cheese;Bild45.png;0;55,0;3,0;8330,000000000000;100;1196390,500;1203777;5, 5;1203777, 1203998;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;32;Banana;Bild26.png;0;34,0;20,0;4703,400000001537;100;1204737,200;1208339;3, 4;1208339, 1208549;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;33;Curd cheese;Bild40.png;0;55,0;4,0;5246,000000001397;116;1209458,600;1212268;5, 5;1212268, 1212408;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;34;Walnuts;Bild70.png;1;4,0;4,0;5352,400000001071;94;1214712,300;1219158;4;1219158;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;35;Feta;Bild43.png;0;55,0;1,0;3126,474000000395;108;1220066,426;1222619;5, 5;1222619, 1222773;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;36;Broccoli;Bild18.png;0;45,0;2,0;3536,500000001397;125;1223208,100;1225866;4, 5;1225866, 1226077;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;37;Salami;Bild46.png;0;3,0;1,0;3339,300000001211;106;1226749,400;1229373;3;1229373;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;38;Couscous;Bild6.png;0;57,0;29,0;4436,900000000838;102;1230107,900;1233082;5, 7;1233082, 1233541;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;39;Oat flakes;Bild5.png;1;60,0;60,0;3645,300000000047;92;1234563,700;1236825;6, 0;1236825, 1237222;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;40;Mandarin;Bild31.png;0;55,0;10,0;3875,800000001211;111;1238221,400;1240917;5, 5;1240917, 1241426;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;41;Vanilla pudding;Bild62.png;0;70,0;14,0;3041,100000000326;107;1242111,800;1244325;7, 0;1244325, 1244703;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;42;Vienna sausages;Bild48.png;0;45,0;1,0;5931,972000000300;99;1245156,928;1250570;4, 5;1250570, 1250783;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;43;Basketball;AC.png;0;999,0;999,0;4077,492000000086;115;1251091,508;1252916;9, 9, 9;1252916, 1253111, 1253303;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;44;Peanut butter;Bild58.png;0;5,0;17,0;10333,300000001444;68;1255179,800;1264066;5;1264066;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;45;Wrap;Bild11.png;0;55,0;52,0;4320,100000001024;85;1265521,100;1268444;5, 5;1268444, 1268606;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;46;Salmon;Bild51.png;0;5,0;0,0;5100,800000000745;84;1269860,500;1274495;5;1274495;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;47;Mozzarella;Bild44.png;0;60,0;1,0;8972,600000001024;84;1274964,600;1281785;6, 0;1281785, 1283183;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;48;Eggplant;Bild78.png;0;4,0;3,0;3522,199999999953;100;1283959,300;1286701;4;1286701;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;49;Basketball;AC.png;0;999,0;999,0;11428,699999999952;62;1287500,800;1289447;9, 9, 9;1289447, 1289688, 1289890;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;50;Kinder chocolate bar;Bild77.png;0;50,0;54,0;11727,600000000091;72;1298955,900;1306142;6, 0, NA, NA, 6, NA, 5, 0;1306142, 1306609, 1307921, 1308063, 1308178, 1308658, 1309082, 1309380;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;51;Carrots;Bild15.png;0;5,0;7,0;2971,200000001583;75;1310710,400;1312949;5;1312949;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;52;Chips;Bild63.png;0;26,0;51,0;11579,400000000373;117;1313686,500;1323762;2, 6;1323762, 1324114;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;53;Shrimps;Bild50.png;0;4,0;3,0;3127,199999999953;102;1325274,800;1327901;4;1327901;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;54;Tuna (canned);Bild49.png;0;77,0;0,0;10329,399999999909;38;1328417,100;1337471;7, 7;1337471, 1337611;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;55;Peanuts;Bild69.png;0;5,0;11,0;6042,800000000279;107;1338775,100;1343988;5;1343988;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;56;Yogurt;Bild39.png;0;60,0;6,0;3207,200000001118;110;1344827,000;1347006;6, 0;1347006, 1347474;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;57;Bulgur;Bild10.png;0;68,0;24,0;4436,856000001077;110;1348037,344;1350573;6, 8;1350573, 1351987;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;58;Pork;Bild52.png;0;5,0;0,0;5015,038000000641;109;1352475,262;1357108;5;1357108;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;59;Bell pepper;Bild14.png;0;5,0;6,0;2738,400000000838;70;1357495,900;1359707;5;1359707;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;60;Cookies;Bild68.png;0;50,0;58,0;3747,200000000419;175;1360239,200;1363088;5, 0;1363088, 1363587;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;61;Raspberry;Bild35.png;0;6,0;5,0;4774,800000000279;102;1363996,600;1367739;6;1367739;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;62;Pretzel sticks;Bild64.png;0;50,0;72,0;3720,900000001537;102;1368801,700;1371680;5, 0;1371680, 1372128;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;63;Bread roll;Bild4.png;0;60,0;44,0;3395,615999999922;125;1372526,884;1375106;6, 0;1375106, 1375555;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;64;Gouda cheese;Bild41.png;0;77,0;0,0;1972,399999999907;118;1375934,100;1377454;7, 7;1377454, 1377615;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;65;Iceberg lettuce;Bild20.png;0;60,0;2,0;4922,200000000652;117;1377912,600;1381810;6, 0;1381810, 1382331;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;66;Cherry jam;Bild55.png;0;57,0;55,0;8567,700000001118;44;1382851,000;1389780;5, 7;1389780, 1390178;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;67;Strawberry;Bild34.png;0;5,0;6,0;2172,500000001164;108;1391446,200;1393044;5;1393044;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;68;Orange;Bild30.png;0;4,0;8,0;2410,500000001164;110;1393624,200;1395580;4;1395580;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;69;Beans;Bild25.png;0;2,0;3,0;4208,000000000466;110;1396034,900;1399798;2;1399798;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;70;Mushrooms;Bild22.png;1;1,0;1,0;4489,000000000466;100;1400257,900;1404045;1;1404045;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;71;Bread;Bild7.png;0;75,0;43,0;6670,000000000000;107;1404765,000;1409882;7, 5;1409882, 1410874;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;72;Ice cream;Bild60.png;0;50,0;19,0;9548,700000000652;100;1411447,100;1413555;5, 0;1413555, 1419849;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;73;Cauliflower;Bild21.png;0;60,0;2,0;4643,300000001444;116;1421023,800;1424538;6, 0;1424538, 1424965;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;74;Dextrose;Bild80.png;0;70,0;91,0;2428,500000000000;116;1425679,000;1427373;7, 0;1427373, 1427770;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;75;Tomatoes;Bild19.png;0;4,0;3,0;2095,900000000838;100;1428123,400;1429922;4;1429922;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;76;White toast;Bild9.png;0;60,0;47,0;3872,600000001490;68;1430234,500;1432642;6, 0;1432642, 1433010;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;77;Vegetarian salami;Bild75.png;0;4,0;9,0;7014,112000000663;115;1434109,188;1437293;4, 5, NA;1437293, 1437591, 1440377;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;78;Kidney beans;Bild29.png;0;3,0;13,0;2774,276000000304;116;1441125,124;1443599;3;1443599;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;79;Dried ham;Bild47.png;0;2,0;1,0;4166,300000000745;76;1443901,000;1446425;2;1446425;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;80;Cheesecake;Bild67.png;0;70,0;33,0;2448,699999999953;92;1448090,800;1449867;7, 0;1449867, 1450173;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;81;Potatoes;Bild12.png;0;70,0;19,0;3564,300000001444;107;1450551,300;1453478;7, 0;1453478, 1453801;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
8w65x3973yxq;2025-04-24;testing;NA;82;Peas;Bild23.png;0;15,0;9,0;12957,600000001490;109;1454126,000;1465663;1, 5;1465663, 1466111;Just tried memorizing and relating different foods to determine there carbohydrate levels.;5;yes;no;37;male;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;0;Rice cake;Bild79.png;1;29,0;77,0;30928,700000008947;219;129549,900;141626;NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA, NA;141626, 141862, 142042, 142296, 142344, 144583, 144838, 145056, 145260, 145450, 147004, 147053, 147108, 147153, 147203, 147258, 147307, 147356, 147404, 147454, 147504, 147553, 149672, 149948, 150126, 150333, 150539, 150758, 150939, 151322, 152602, 152855, 153060, 153261, 153475, 153727, 154115, 154444, 154924, 155181, 155252, 155461, 155684, 155857, 156042, 156269, 156452, 156671, 156836, 157055, 157238, 157436, 157641, 157851, 158299;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;1;Oat flakes;Bild5.png;1;66,0;60,0;147061,300000002986;225;168884,400;314057;6, 6;314057, 314357;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;2;Gummy bears;Bild59.png;1;15,0;77,0;9450,000000000000;172;333316,000;340673;1, 5;340673, 340783;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;3;Mushrooms;Bild22.png;1;12,0;1,0;11724,200000005949;213;365389,700;373906;1, 2;373906, 374073;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;4;Chicken;Bild53.png;1;12,0;2,0;7651,600000005972;202;382359,300;388078;1, 2;388078, 388230;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;5;Walnuts;Bild70.png;1;23,0;4,0;6729,100000011909;233;395598,200;400046;2, 3;400046, 400320;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;6;Spaghetti;Bild1.png;1;13,0;28,0;8850,600000003004;225;409786,600;415835;1, 3;415835, 416077;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;7;Apple turnover;Bild65.png;1;16,0;34,0;7747,600000011909;222;426306,200;431296;1, 6;431296, 431444;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;8;Corn;Bild16.png;1;65,0;11,0;7559,900000005960;222;436115,000;441618;6, 5;441618, 442066;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;9;Nutella;Bild54.png;1;14,0;57,0;4537,800000005984;222;452618,100;455412;1, 4;455412, 455483;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;10;Chocolate cake;Bild66.png;1;16,0;50,0;4154,900000000023;211;462693,100;465282;1, 6;465282, 465365;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;1;11;Chickpeas;Bild72.png;1;34,0;16,0;4638,500000000000;232;469454,500;471866;3, 4;471866, 471964;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;2;0;Oat flakes;Bild5.png;1;16,0;60,0;5899,900000005960;223;476948,000;480806;1, 6;480806, 480989;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
luaevzlbbjwo;2025-04-24;training;2;1;Spaghetti;Bild1.png;1;28,0;28,0;4748,299999999988;217;489138,200;491868;2, 8;491868, 492489;I rely on my intuition;3;yes;no;37;female;yes;NA;no;NA;Food
